Model:	LI-7200 Enclosed CO2/H2O Analyzer
SN:	72H-0848
Instrument:	LATICE-Flux_Finse
File Type:	2
Software Version:	8.7.5
Timestamp:	09:30:00
Timezone:	UTC
DATAH	Seconds	Nanoseconds	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 (mmol/m^3)	H2O (mmol/m^3)	Total Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - SOS (m/s)	CO2 dry(umol/mol)	H2O dry(mmol/mol)	Cell Temperature (C)	Temperature In (C)	Temperature Out (C)	Average Signal Strength	CO2 Signal Strength	H2O Signal Strength	Delta Signal Strength	Flow Rate (lpm)	CHK
DATA	1534153828	0	8191	1	2018-08-13	09:50:28:000	14.224	179.179	86.2896	-2.16107	0.633627	-0.138	336.642	395.982	4.98817	14.3989	16.2855	13.9273	101.646	101.241	102.051	-0.809801	14.585	132
DATA	1534153828	100000000	8191	1	2018-08-13	09:50:28:100	14.2256	179.03	86.2945	-2.36717	0.809124	-0.381094	336.61	395.983	4.98347	14.3783	16.2639	13.9069	101.645	101.241	102.049	-0.807738	14.585	111
DATA	1534153828	200000000	8191	1	2018-08-13	09:50:28:200	14.2264	179.032	86.2939	-2.44676	0.486699	-0.289775	336.659	396.032	4.98385	14.3683	16.2601	13.8954	101.637	101.232	102.043	-0.810778	14.585	231
DATA	1534153828	300000000	8191	1	2018-08-13	09:50:28:300	14.2283	179.34	86.2957	-2.44778	0.759128	-0.284928	336.706	396.07	4.99226	14.4079	16.2639	13.9439	101.637	101.232	102.043	-0.810778	14.585	128
DATA	1534153828	400000000	8191	1	2018-08-13	09:50:28:400	14.2265	179.787	86.2987	-2.46206	0.855039	-0.293346	336.674	396.069	5.00532	14.421	16.2526	13.9631	101.641	101.237	102.045	-0.808215	14.585	142
DATA	1534153828	500000000	8191	1	2018-08-13	09:50:28:500	14.2236	179.621	86.3004	-2.47941	0.760148	-0.277531	336.705	396.005	5.00092	14.4201	16.2893	13.9528	101.641	101.237	102.045	-0.808215	14.585	157
DATA	1534153828	600000000	8191	1	2018-08-13	09:50:28:600	14.2265	179.631	86.2975	-2.51104	0.824429	0.0142847	336.675	396.113	5.00155	14.4068	16.2221	13.9529	101.641	101.237	102.045	-0.808203	14.585	171
DATA	1534153828	700000000	8191	1	2018-08-13	09:50:28:700	14.2269	179.443	86.2981	-2.36615	0.170396	-0.0497412	336.818	396.087	4.9958	14.452	16.3517	13.9771	101.644	101.239	102.049	-0.810039	14.585	170
DATA	1534153828	800000000	8191	1	2018-08-13	09:50:28:800	14.2223	179.608	86.292	-1.58662	0.267327	-0.125756	337.058	395.925	4.99998	14.3628	16.2831	13.8828	101.644	101.239	102.049	-0.810039	14.585	181
DATA	1534153828	900000000	8191	1	2018-08-13	09:50:28:900	14.2245	179.963	86.2932	-2.33452	0.506085	-0.13749	336.659	395.993	5.00997	14.396	16.2856	13.9236	101.644	101.239	102.049	-0.810039	14.585	125
DATA	1534153829	0	8191	1	2018-08-13	09:50:29:000	14.2247	179.947	86.2951	-2.28759	0.85912	-0.225494	336.659	396.111	5.01096	14.3991	16.245	13.9376	101.646	101.242	102.051	-0.809789	14.585	241
DATA	1534153829	100000000	8191	1	2018-08-13	09:50:29:100	14.2233	180.023	86.2963	-2.60491	0.855039	-0.221667	336.594	396.027	5.01246	14.3776	16.2856	13.9006	101.643	101.239	102.047	-0.807965	14.585	182
DATA	1534153829	200000000	8191	1	2018-08-13	09:50:29:200	14.2278	180.566	86.2932	-2.54165	0.52139	-0.0456599	336.754	396.025	5.02601	14.3899	16.311	13.9096	101.641	101.237	102.045	-0.808203	14.585	129
DATA	1534153829	300000000	8191	1	2018-08-13	09:50:29:300	14.2246	180.959	86.2896	-2.38248	0.186721	-0.173967	336.723	396.119	5.03924	14.3687	16.2412	13.9006	101.639	101.235	102.043	-0.808442	14.585	200
DATA	1534153829	400000000	8191	1	2018-08-13	09:50:29:400	14.2175	181.182	86.2926	-2.25596	0.633627	-0.121675	336.881	395.908	5.04528	14.4396	16.3352	13.9657	101.637	101.232	102.041	-0.808704	14.585	198
DATA	1534153829	500000000	8191	1	2018-08-13	09:50:29:500	14.2234	180.995	86.2897	-2.36513	0.649952	-0.157641	336.675	396.041	5.03968	14.4327	16.3009	13.9657	101.64	101.235	102.045	-0.810516	14.585	152
DATA	1534153829	600000000	8191	1	2018-08-13	09:50:29:600	14.2255	180.471	86.2908	-2.09576	0.48874	-0.102288	336.642	396.055	5.02453	14.4271	16.2526	13.9708	101.643	101.239	102.047	-0.807965	14.585	149
DATA	1534153829	700000000	8191	1	2018-08-13	09:50:29:700	14.2264	180.27	86.2891	-2.3988	0.808104	-0.161723	336.562	396.17	5.02007	14.4498	16.2742	13.9937	101.643	101.239	102.047	-0.807965	14.585	 52
DATA	1534153829	800000000	8191	1	2018-08-13	09:50:29:800	14.2226	180.135	86.292	-2.38248	0.902995	-0.197434	336.722	396.074	5.01644	14.4488	16.2844	13.9899	101.641	101.237	102.045	-0.808203	14.585	155
DATA	1534153829	900000000	8191	1	2018-08-13	09:50:29:900	14.2273	180.078	86.292	-2.38044	0.731579	-0.232891	336.66	396.121	5.01379	14.4361	16.231	13.9873	101.645	101.242	102.049	-0.807714	14.585	 37
DATA	1534153830	0	8191	1	2018-08-13	09:50:30:000	14.2242	180.337	86.2926	-2.47839	0.680562	-0.217841	336.562	396.079	5.02155	14.4037	16.2475	13.9427	101.64	101.235	102.045	-0.810516	14.585	232
DATA	1534153830	100000000	8191	1	2018-08-13	09:50:30:100	14.2214	180.312	86.2939	-2.19168	0.328547	-0.189782	336.786	395.958	5.02032	14.4439	16.306	13.9784	101.643	101.239	102.047	-0.807965	14.585	143
DATA	1534153830	200000000	8191	1	2018-08-13	09:50:30:200	14.224	179.887	86.2914	-2.16005	0.376503	0.0303549	336.642	395.986	5.00794	14.3866	16.264	13.9172	101.641	101.237	102.045	-0.808203	14.585	 70
DATA	1534153830	300000000	8191	1	2018-08-13	09:50:30:300	14.228	179.415	86.2962	-2.36717	0.825449	-0.0737191	336.594	396.119	4.99505	14.3762	16.217	13.9159	101.637	101.232	102.041	-0.808704	14.585	137
DATA	1534153830	400000000	8191	1	2018-08-13	09:50:30:400	14.2238	179.253	86.2998	-2.15596	0.557102	0.130348	336.628	396.071	4.99142	14.4063	16.3162	13.9288	101.64	101.237	102.043	-0.806129	14.585	 79
DATA	1534153830	500000000	8191	1	2018-08-13	09:50:30:500	14.2272	179.192	86.2926	-2.52634	0.713213	0.105604	336.802	396.072	4.98855	14.4209	16.2464	13.9645	101.641	101.237	102.045	-0.808215	14.585	117
DATA	1534153830	600000000	8191	1	2018-08-13	09:50:30:600	14.2247	178.93	86.2969	-2.60695	0.777494	0.0147948	336.978	396.013	4.98137	14.412	16.2629	13.9492	101.645	101.242	102.047	-0.805652	14.585	124
DATA	1534153830	700000000	8191	1	2018-08-13	09:50:30:700	14.2222	181.4	86.2958	-2.3835	0.248961	0.126011	336.866	395.952	5.05027	14.3779	16.2259	13.9159	101.643	101.239	102.047	-0.807965	14.585	251
DATA	1534153830	800000000	8191	1	2018-08-13	09:50:30:800	14.2244	183.151	86.2999	-1.90292	0.298958	-0.133664	336.947	396.094	5.10005	14.4662	16.2997	14.0079	101.644	101.242	102.047	-0.80564	14.585	144
DATA	1534153830	900000000	8191	1	2018-08-13	09:50:30:900	14.215	184.813	86.2945	-2.0172	0.283653	-0.0339261	336.881	395.893	5.14711	14.4546	16.2362	14.0091	101.645	101.242	102.047	-0.805652	14.585	111
DATA	1534153831	0	8191	1	2018-08-13	09:50:31:000	14.2208	186.034	86.2946	-2.16209	0.425479	-0.301508	336.737	396.06	5.1812	14.4872	16.2718	14.041	101.647	101.244	102.049	-0.805402	14.585	120
DATA	1534153831	100000000	8191	1	2018-08-13	09:50:31:100	14.223	185.058	86.2975	-1.83966	0.264266	-0.277786	336.706	396.067	5.1533	14.4752	16.2781	14.0244	101.64	101.235	102.045	-0.810528	14.585	 23
DATA	1534153831	200000000	8191	1	2018-08-13	09:50:31:200	14.2289	181.404	86.2963	-2.12739	0.808104	-0.245645	336.577	396.197	5.0511	14.4314	16.2324	13.9811	101.642	101.24	102.045	-0.805891	14.585	 55
DATA	1534153831	300000000	8191	1	2018-08-13	09:50:31:300	14.2243	179.48	86.2939	-2.17637	0.729538	-0.166059	336.675	396.044	4.99722	14.427	16.287	13.962	101.639	101.235	102.043	-0.808454	14.585	  3
DATA	1534153831	400000000	8191	1	2018-08-13	09:50:31:400	14.229	178.76	86.2932	-2.30493	0.570366	-0.146163	336.562	396.062	4.97577	14.3638	16.2159	13.9008	101.641	101.237	102.045	-0.808215	14.7113	120
DATA	1534153831	500000000	8191	1	2018-08-13	09:50:31:500	14.2287	178.685	86.2932	-2.30391	0.507106	-0.129582	336.898	396.116	4.97447	14.3528	16.1917	13.8931	101.643	101.24	102.047	-0.807965	14.7113	197
DATA	1534153831	600000000	8191	1	2018-08-13	09:50:31:600	14.2238	180.323	86.2963	-2.3835	0.729538	-0.0698928	337.072	396.049	5.02093	14.4377	16.2997	13.9722	101.642	101.24	102.045	-0.805891	14.7113	192
DATA	1534153831	700000000	8191	1	2018-08-13	09:50:31:700	14.2169	186.274	86.2885	-2.3182	0.855039	-0.058159	336.917	395.889	5.18706	14.4211	16.2832	13.9556	101.64	101.24	102.041	-0.801742	14.7113	 83
DATA	1534153831	800000000	8191	1	2018-08-13	09:50:31:800	14.2149	191.858	86.2926	-1.98455	0.12244	-0.00535675	336.979	395.949	5.34411	14.4558	16.2934	13.9964	101.643	101.242	102.043	-0.801504	14.7113	 40
DATA	1534153831	900000000	8191	1	2018-08-13	09:50:31:900	14.2082	193.753	86.292	-2.35187	0.0418337	-0.117593	336.961	395.777	5.39707	14.4422	16.3378	13.9683	101.639	101.24	102.039	-0.799668	14.7113	219
DATA	1534153832	0	8191	1	2018-08-13	09:50:32:000	14.208	195.133	86.2932	-2.208	0.569346	-0.185701	336.833	395.835	5.43643	14.4665	16.3366	13.9989	101.639	101.24	102.039	-0.799668	14.7113	173
DATA	1534153832	100000000	8191	1	2018-08-13	09:50:32:100	14.2091	193.781	86.2932	-2.208	0.585671	-0.113767	336.771	395.741	5.39705	14.4328	16.3924	13.9428	101.636	101.235	102.037	-0.802231	14.7113	109
DATA	1534153832	200000000	8191	1	2018-08-13	09:50:32:200	14.2137	192.687	86.2939	-2.20698	0.537716	-0.149734	336.848	395.871	5.36662	14.4382	16.3175	13.9683	101.634	101.233	102.035	-0.802469	14.7113	250
DATA	1534153832	300000000	8191	1	2018-08-13	09:50:32:300	14.2197	191.116	86.2932	-2.30289	0.682603	-0.113767	336.945	396.026	5.32267	14.4119	16.2731	13.9467	101.637	101.235	102.039	-0.804305	14.7113	210
DATA	1534153832	400000000	8191	1	2018-08-13	09:50:32:400	14.219	189.021	86.2981	-2.24065	0.696888	-0.0420887	336.817	395.985	5.26404	14.4181	16.268	13.9556	101.64	101.24	102.041	-0.801742	14.7113	 79
DATA	1534153832	500000000	8191	1	2018-08-13	09:50:32:500	14.2096	190.463	86.2946	-2.39676	0.412215	-0.00561183	336.9	395.672	5.30353	14.3762	16.2832	13.8995	101.64	101.24	102.041	-0.801742	14.7113	109
DATA	1534153832	600000000	8191	1	2018-08-13	09:50:32:600	14.2142	190.935	86.2999	-1.76212	-0.119379	0.0941257	337.042	395.853	5.31738	14.3916	16.2476	13.9275	101.639	101.24	102.039	-0.799668	14.7113	  2
DATA	1534153832	700000000	8191	1	2018-08-13	09:50:32:700	14.2147	191.462	86.2999	-1.91925	0.538736	-0.0262736	337.026	395.885	5.33228	14.3924	16.2159	13.9365	101.644	101.244	102.043	-0.799191	14.7113	 47
DATA	1534153832	800000000	8191	1	2018-08-13	09:50:32:800	14.2148	192.271	86.3024	-1.69579	0.073464	-0.0181109	337.073	395.915	5.35519	14.4497	16.2273	14.0053	101.64	101.24	102.041	-0.801742	14.7113	151
DATA	1534153832	900000000	8191	1	2018-08-13	09:50:32:900	14.2153	193.041	86.297	-1.90292	-0.0714233	-0.0543327	336.899	395.847	5.37553	14.4541	16.193	14.0193	101.643	101.242	102.043	-0.801504	14.7113	249
DATA	1534153833	0	8191	1	2018-08-13	09:50:33:000	14.2131	191.433	86.2958	-2.27228	0.554041	0.0415786	336.867	395.881	5.33202	14.4155	16.3112	13.9416	101.64	101.24	102.041	-0.801742	14.7113	212
DATA	1534153833	100000000	8191	1	2018-08-13	09:50:33:100	14.2176	190.509	86.2982	-2.28555	0.522411	-0.073464	336.738	395.938	5.30539	14.4028	16.268	13.9365	101.639	101.237	102.041	-0.804067	14.7113	171
DATA	1534153833	200000000	8191	1	2018-08-13	09:50:33:200	14.2191	188.815	86.2922	-2.52634	0.88667	-0.233656	336.818	395.961	5.25797	14.39	16.2553	13.9237	101.639	101.237	102.041	-0.804067	14.7113	 91
DATA	1534153833	300000000	8191	1	2018-08-13	09:50:33:300	14.212	188.991	86.2963	-2.43349	0.617302	-0.117338	336.691	395.762	5.26285	14.4092	16.2896	13.9391	101.635	101.233	102.037	-0.804543	14.7113	177
DATA	1534153833	400000000	8191	1	2018-08-13	09:50:33:400	14.2171	188.068	86.2897	-2.28657	0.507106	-0.185446	336.865	395.948	5.23769	14.4494	16.3226	13.9811	101.64	101.237	102.043	-0.806141	14.7113	193
DATA	1534153833	500000000	8191	1	2018-08-13	09:50:33:500	14.2149	186.58	86.2891	-2.33452	0.855039	-0.0262736	336.883	395.895	5.19639	14.4086	16.3074	13.934	101.64	101.237	102.044	-0.806141	14.7113	139
DATA	1534153833	600000000	8191	1	2018-08-13	09:50:33:600	14.2197	187.148	86.2867	-2.33452	0.85606	-0.0696377	336.804	396.026	5.21218	14.396	16.2235	13.9391	101.644	101.242	102.046	-0.803578	14.7113	186
DATA	1534153833	700000000	8191	1	2018-08-13	09:50:33:700	14.2121	188.784	86.2867	-2.3335	0.952991	0.0502514	337.185	395.901	5.2589	14.3824	16.2477	13.9161	101.641	101.24	102.041	-0.801754	14.7113	 75
DATA	1534153833	800000000	8191	1	2018-08-13	09:50:33:800	14.2049	192.004	86.289	-1.93659	-0.0224473	-0.141316	337.36	395.66	5.34802	14.445	16.3874	13.9595	101.642	101.24	102.044	-0.803828	14.7113	 66
DATA	1534153833	900000000	8191	1	2018-08-13	09:50:33:900	14.2061	194.454	86.2842	-1.54989	-0.21529	0.560928	337.296	395.75	5.41707	14.4523	16.2604	14.0003	101.643	101.242	102.044	-0.801504	14.7113	104
DATA	1534153834	0	8191	1	2018-08-13	09:50:34:000	14.2057	196.383	86.2891	-1.3601	-0.756067	-0.0895342	337.346	395.716	5.47047	14.4439	16.249	13.9926	101.639	101.24	102.037	-0.797606	14.7113	 59
DATA	1534153834	100000000	8191	1	2018-08-13	09:50:34:100	14.2007	198.406	86.2856	-1.40908	-0.0377523	0.0943808	337.504	395.589	5.52698	14.479	16.2972	14.0245	101.633	101.235	102.031	-0.79602	14.7113	226
DATA	1534153834	200000000	8191	1	2018-08-13	09:50:34:200	14.1988	200.815	86.2934	-1.7764	0.363239	-0.0418337	337.218	395.608	5.59511	14.4367	16.2998	13.9709	101.633	101.235	102.031	-0.79602	14.7113	184
DATA	1534153834	300000000	8191	1	2018-08-13	09:50:34:300	14.208	199.795	86.2934	-1.9672	0.985642	-0.249727	336.993	395.859	5.56664	14.4553	16.2705	14.0015	101.637	101.24	102.035	-0.795543	14.7113	112
DATA	1534153834	400000000	8191	1	2018-08-13	09:50:34:400	14.2056	200.26	86.2934	-2.11311	0.729538	-0.217586	337.153	395.756	5.57909	14.4105	16.2248	13.9569	101.636	101.24	102.033	-0.793469	14.7113	124
DATA	1534153834	500000000	8191	1	2018-08-13	09:50:34:500	14.1936	204.756	86.2958	-1.87231	0.361198	-0.409154	337.343	395.474	5.70509	14.4349	16.3264	13.962	101.635	101.237	102.033	-0.795782	14.7113	192
DATA	1534153834	600000000	8191	1	2018-08-13	09:50:34:600	14.1979	204.996	86.2928	-1.5203	0.0265287	-0.0341812	337.476	395.577	5.71152	14.451	16.2083	14.0117	101.637	101.24	102.035	-0.795543	14.7113	171
DATA	1534153834	700000000	8191	1	2018-08-13	09:50:34:700	14.1906	205.209	86.2987	-1.35806	-0.24386	-0.0653013	337.539	395.373	5.71746	14.4102	16.2642	13.9467	101.636	101.24	102.033	-0.793469	14.7113	224
DATA	1534153834	800000000	8191	1	2018-08-13	09:50:34:800	14.1865	210.164	86.2981	-1.41112	-0.308141	-0.384411	337.647	395.363	5.85704	14.4406	16.2375	13.9913	101.633	101.237	102.029	-0.791633	14.7113	255
DATA	1534153834	900000000	8191	1	2018-08-13	09:50:34:900	14.1808	213.918	86.3012	-1.00911	-0.102033	0.00229575	337.633	395.277	5.96276	14.492	16.2858	14.0436	101.634	101.24	102.029	-0.78932	14.7113	159
DATA	1534153835	0	8191	1	2018-08-13	09:50:35:000	14.1832	215.439	86.2952	-1.2346	0.170396	0.0701479	337.744	395.271	6.00404	14.4457	16.1969	14.0079	101.629	101.235	102.023	-0.787723	14.7113	 39
DATA	1534153835	100000000	8191	1	2018-08-13	09:50:35:100	14.1835	215.712	86.2897	-1.05604	0.508126	0.241819	337.759	395.383	6.01325	14.3918	16.2998	13.9148	101.628	101.235	102.021	-0.785649	14.7113	191
DATA	1534153835	200000000	8191	1	2018-08-13	09:50:35:200	14.1822	217.163	86.2958	-1.58662	-0.181619	-0.0298447	337.855	395.305	6.05304	14.4706	16.3214	14.0079	101.629	101.235	102.023	-0.787723	14.7113	 59
DATA	1534153835	300000000	8191	1	2018-08-13	09:50:35:300	14.1811	217.14	86.2952	-1.72844	-0.261205	0.177793	338.048	395.237	6.05183	14.4123	16.2235	13.9595	101.63	101.237	102.023	-0.78541	14.7113	 50
DATA	1534153835	400000000	8191	1	2018-08-13	09:50:35:400	14.1714	222.356	86.2946	-1.30909	0.156111	-0.0576488	337.951	395.015	6.19797	14.4436	16.2883	13.9824	101.629	101.237	102.021	-0.783336	14.7113	 31
DATA	1534153835	500000000	8191	1	2018-08-13	09:50:35:500	14.1778	223.449	86.2946	-1.48867	0.282632	0.0262736	337.838	395.199	6.22849	14.4066	16.2566	13.9442	101.632	101.24	102.025	-0.785172	14.7113	212
DATA	1534153835	600000000	8191	1	2018-08-13	09:50:35:600	14.1777	221.634	86.2964	-1.47234	0.491801	-0.173712	337.426	395.207	6.17813	14.4194	16.2083	13.9722	101.633	101.242	102.025	-0.782847	14.7113	218
DATA	1534153835	700000000	8191	1	2018-08-13	09:50:35:700	14.1795	220.318	86.2922	-1.63355	0.667298	-0.165039	337.344	395.32	6.14237	14.4689	16.3228	14.0055	101.634	101.24	102.027	-0.787246	14.7113	129
DATA	1534153835	800000000	8191	1	2018-08-13	09:50:35:800	14.1839	217.521	86.2946	-1.36112	-0.373442	0.138	337.855	395.41	6.06392	14.4604	16.2858	14.0041	101.636	101.242	102.029	-0.786996	14.7113	 23
DATA	1534153835	900000000	8191	1	2018-08-13	09:50:35:900	14.1842	217.498	86.2993	-1.52234	-0.180599	0.274215	337.761	395.388	6.06277	14.4535	16.3125	13.9888	101.631	101.237	102.025	-0.787485	14.7113	 10
DATA	1534153836	0	8191	1	2018-08-13	09:50:36:000	14.1866	217.282	86.2976	-1.28052	-0.0377523	-0.0339261	337.92	395.43	6.05641	14.4382	16.3328	13.9646	101.627	101.233	102.021	-0.787961	14.7113	136
DATA	1534153836	100000000	8191	1	2018-08-13	09:50:36:100	14.1867	216.79	86.297	-1.24991	0.12346	0.282122	337.824	395.348	6.0414	14.3552	16.1931	13.8957	101.629	101.235	102.023	-0.787723	14.7113	234
DATA	1534153836	200000000	8191	1	2018-08-13	09:50:36:200	14.181	216.808	86.2929	-1.31317	0.331608	0.0502514	337.57	395.207	6.04216	14.4479	16.3048	13.9837	101.633	101.24	102.027	-0.787246	14.7113	 62
DATA	1534153836	300000000	8191	1	2018-08-13	09:50:36:300	14.1837	215.856	86.2999	-1.37745	0.440784	0.142336	337.314	395.341	6.01651	14.4141	16.2121	13.9646	101.629	101.235	102.023	-0.787723	14.7113	172
DATA	1534153836	400000000	8191	1	2018-08-13	09:50:36:400	14.185	214.621	86.2928	-1.21828	0.234677	-0.0102033	337.441	395.369	5.982	14.4384	16.3442	13.962	101.632	101.237	102.027	-0.789559	14.9573	 83
DATA	1534153836	500000000	8191	1	2018-08-13	09:50:36:500	14.1867	214.778	86.2922	-0.993804	-0.595875	0.126011	337.538	395.478	5.98733	14.4221	16.2364	13.9685	101.636	101.242	102.029	-0.786996	14.9573	 85
DATA	1534153836	600000000	8191	1	2018-08-13	09:50:36:600	14.1818	215.44	86.2934	-1.69681	-0.070403	0.0589242	337.774	395.325	6.00547	14.452	16.2794	13.9952	101.634	101.242	102.027	-0.784922	14.9573	194
DATA	1534153836	700000000	8191	1	2018-08-13	09:50:36:700	14.1765	218.645	86.2891	-1.85599	0.681583	0.130348	337.585	395.15	6.0944	14.4279	16.3164	13.9558	101.63	101.238	102.023	-0.78541	14.9573	 24
DATA	1534153836	800000000	8191	1	2018-08-13	09:50:36:800	14.1713	220.38	86.2909	-1.67947	0.507106	-0.0579039	337.536	394.999	6.14268	14.4261	16.3583	13.943	101.629	101.238	102.021	-0.783336	14.9573	212
DATA	1534153836	900000000	8191	1	2018-08-13	09:50:36:900	14.1782	220.907	86.2915	-1.82334	0.635668	0.165804	337.601	395.272	6.15864	14.4766	16.3304	14.0131	101.626	101.233	102.019	-0.785899	14.9573	205
DATA	1534153837	0	8191	1	2018-08-13	09:50:37:000	14.1772	221.155	86.2922	-1.66416	0.650973	0.333904	337.841	395.201	6.1649	14.4483	16.2605	13.9953	101.627	101.235	102.019	-0.783587	14.9573	 11
DATA	1534153837	100000000	8191	1	2018-08-13	09:50:37:100	14.1692	223.481	86.2909	-2.18963	0.952991	0.517309	337.68	395.098	6.23163	14.4755	16.3913	13.9966	101.63	101.24	102.021	-0.781024	14.9573	 54
DATA	1534153837	200000000	8191	1	2018-08-13	09:50:37:200	14.1645	224.185	86.2891	-2.22433	0.508126	0.345383	337.267	394.948	6.25096	14.4734	16.4269	13.9851	101.628	101.235	102.021	-0.785661	14.9573	203
DATA	1534153837	300000000	8191	1	2018-08-13	09:50:37:300	14.1795	220.203	86.2915	-2.11107	0.649952	0.433642	336.931	395.272	6.13846	14.4643	16.3202	14.0004	101.635	101.24	102.029	-0.789309	14.9573	112
DATA	1534153837	400000000	8191	1	2018-08-13	09:50:37:400	14.19	211.858	86.2945	-2.11005	0.475475	0.385176	336.995	395.531	5.90529	14.4482	16.3875	13.9634	101.637	101.24	102.033	-0.793457	14.9573	 67
DATA	1534153837	500000000	8191	1	2018-08-13	09:50:37:500	14.199	206.806	86.2855	-2.27126	0.842795	0.261971	337.185	395.659	5.76271	14.4299	16.3367	13.9532	101.636	101.24	102.031	-0.791383	14.9573	126
DATA	1534153837	600000000	8191	1	2018-08-13	09:50:37:600	14.1783	211.427	86.2909	-2.62124	1.01829	0.173712	337.475	395.129	5.89218	14.4363	16.3837	13.9494	101.63	101.235	102.025	-0.789809	14.9573	112
DATA	1534153837	700000000	8191	1	2018-08-13	09:50:37:700	14.1776	213.134	86.2831	-2.06311	0.873405	0.134429	337.569	395.248	5.94184	14.4574	16.3825	13.9762	101.63	101.235	102.025	-0.789809	14.9573	162
DATA	1534153837	800000000	8191	1	2018-08-13	09:50:37:800	14.1754	215.084	86.2891	-1.85701	0.584651	-0.0181109	337.667	395.121	5.99519	14.4793	16.4206	13.994	101.626	101.231	102.021	-0.790286	14.9573	252
DATA	1534153837	900000000	8191	1	2018-08-13	09:50:37:900	14.1721	218.386	86.2934	-1.79171	0.409154	-0.256869	337.649	394.94	6.08588	14.4154	16.371	13.9264	101.623	101.231	102.015	-0.784063	14.9573	162
DATA	1534153838	0	8191	1	2018-08-13	09:50:38:000	14.1735	219.856	86.2934	-1.90394	0.281612	-0.189782	337.522	395.077	6.12836	14.4407	16.258	13.9864	101.622	101.228	102.015	-0.786388	14.9573	 81
DATA	1534153838	100000000	8191	1	2018-08-13	09:50:38:100	14.1759	219.889	86.2934	-2.1927	0.601997	-0.324976	337.44	395.186	6.12992	14.4396	16.3088	13.9723	101.627	101.235	102.019	-0.783587	14.9573	191
DATA	1534153838	200000000	8191	1	2018-08-13	09:50:38:200	14.1732	219.794	86.2868	-2.16107	0.889731	-0.380839	337.233	395.119	6.12741	14.4483	16.3418	13.9749	101.629	101.235	102.023	-0.787735	14.9573	 11
DATA	1534153838	300000000	8191	1	2018-08-13	09:50:38:300	14.1852	215.438	86.294	-2.06209	0.791779	-0.269368	337.408	395.464	6.00612	14.4802	16.2872	14.0284	101.628	101.233	102.023	-0.790048	14.9573	188
DATA	1534153838	400000000	8191	1	2018-08-13	09:50:38:400	14.1809	214.608	86.2922	-2.39676	0.85708	0.229575	337.873	395.239	5.98138	14.4801	16.3532	14.0119	101.63	101.238	102.023	-0.78541	14.9573	 57
DATA	1534153838	500000000	8191	1	2018-08-13	09:50:38:500	14.169	219.236	86.2915	-2.30187	0.394869	0.142592	337.921	394.96	6.11121	14.4015	16.3317	13.9189	101.631	101.24	102.021	-0.781024	14.9573	 27
DATA	1534153838	600000000	8191	1	2018-08-13	09:50:38:600	14.1703	221.303	86.2946	-1.75905	0.266307	0.193863	337.824	394.997	6.16883	14.4368	16.3761	13.9519	101.629	101.238	102.021	-0.783336	14.9573	223
DATA	1534153838	700000000	8191	1	2018-08-13	09:50:38:700	14.1672	224.03	86.2928	-1.58764	0.378544	-0.117848	338.014	394.922	6.24505	14.4138	16.338	13.9328	101.628	101.238	102.019	-0.781262	14.9573	151
DATA	1534153838	800000000	8191	1	2018-08-13	09:50:38:800	14.1634	225.335	86.294	-1.82231	0.411194	0.186466	338.081	394.929	6.28319	14.5044	16.3775	14.0362	101.627	101.238	102.017	-0.779188	14.9573	158
DATA	1534153838	900000000	8191	1	2018-08-13	09:50:38:900	14.1616	227.399	86.2928	-1.87129	0.45915	0.545113	337.857	394.868	6.34057	14.4992	16.3875	14.0272	101.626	101.238	102.015	-0.777113	14.9573	184
DATA	1534153839	0	8191	1	2018-08-13	09:50:39:000	14.1612	228.696	86.2909	-2.28759	0.762189	0.342067	338.014	394.79	6.37564	14.4169	16.3228	13.9405	101.626	101.235	102.017	-0.781512	14.9573	 30
DATA	1534153839	100000000	8191	1	2018-08-13	09:50:39:100	14.1629	229.912	86.2922	-1.90394	0.0908097	-0.0137745	337.982	394.97	6.41171	14.4328	16.2745	13.9723	101.627	101.238	102.017	-0.779188	14.9573	 63
DATA	1534153839	200000000	8191	1	2018-08-13	09:50:39:200	14.162	229.298	86.2952	-1.37745	0.138765	-0.169375	338.015	394.867	6.39332	14.4476	16.3279	13.9775	101.625	101.236	102.015	-0.779426	14.9573	230
DATA	1534153839	300000000	8191	1	2018-08-13	09:50:39:300	14.1624	229.088	86.2934	-1.64886	0.568326	-0.229575	337.921	394.864	6.38726	14.468	16.3279	14.003	101.627	101.238	102.017	-0.779188	14.9573	182
DATA	1534153839	400000000	8191	1	2018-08-13	09:50:39:400	14.1632	229.211	86.2898	-1.01013	-0.118359	0.0382625	338.177	394.962	6.39188	14.4326	16.319	13.961	101.628	101.238	102.019	-0.781262	14.9573	190
DATA	1534153839	500000000	8191	1	2018-08-13	09:50:39:500	14.162	230.216	86.297	-0.977479	-0.119379	0.0303549	338.191	394.929	6.41993	14.4509	16.3089	13.9865	101.63	101.24	102.019	-0.778949	14.9573	189
DATA	1534153839	600000000	8191	1	2018-08-13	09:50:39:600	14.1596	230.17	86.2981	-1.3448	0.439764	-0.392828	337.537	394.879	6.41896	14.5184	16.4575	14.0336	101.63	101.238	102.021	-0.783336	14.9573	125
